topic,word,score
1,proved,0.000137282
1,offered,0.000136435
1,70,0.000136435
1,jack,0.000135588
1,78,0.000135588
1,vikings,0.000135588
1,danny,0.000135588
1,wichita,0.000135588
1,assignment,0.000134741
1,pitchers,0.000134741
1,assist,0.000134741
1,replacing,0.000133895
1,rose,0.000133895
1,66,0.000133895
1,wasnt,0.000133895
1,bullpen,0.000133895
1,stands,0.000133895
1,incident,0.000133048
1,utility,0.000133048
1,199899,0.000133048
1,standout,0.000133048
1,simpson,0.000132201
1,walk,0.000132201
1,packers,0.000132201
1,capitals,0.000132201
1,clippers,0.000132201
1,compiling,0.000131354
1,shooting,0.000131354
1,fouryear,0.000131354
1,collins,0.000130507
1,throw,0.000130507
1,brett,0.000130507
1,shots,0.000130507
1,tulsa,0.000130507
1,sec,0.000130507
1,5th,0.000130507
1,dolphins,0.000130507
1,nl,0.000130507
1,bombers,0.000130507
1,footscray,0.00012966
1,struggling,0.00012966
1,74,0.00012966
1,backs,0.000128813
1,uniform,0.000128813
1,twotime,0.000127966
1,prolific,0.000127966
1,spend,0.000127966
1,managerial,0.000127966
1,undrafted,0.000127966
1,redskins,0.000127966
1,indiana,0.000127966
1,94,0.000127966
1,saskatchewan,0.000127119
1,fell,0.000127119
1,80,0.000127119
1,91,0.000126272
1,consistent,0.000126272
1,lee,0.000126272
1,norwood,0.000126272
1,disposals,0.000126272
1,steals,0.000126272
1,purchased,0.000125426
1,breaking,0.000125426
1,dynamo,0.000125426
1,175,0.000125426
1,skills,0.000125426
1,rivals,0.000125426
1,slugging,0.000124579
1,jacksonville,0.000124579
1,improved,0.000123732
1,leave,0.000123732
1,85,0.000123732
1,98,0.000123732
1,triples,0.000122885
1,longtime,0.000122885
1,aagpbl,0.000122885
1,shield,0.000122885
1,backtoback,0.000122885
1,49ers,0.000122885
1,wing,0.000122038
1,2nd,0.000122038
1,71,0.000122038
1,rival,0.000122038
1,matt,0.000122038
1,performance,0.000121191
1,eventual,0.000121191
1,numbers,0.000121191
1,permanent,0.000121191
1,manage,0.000121191
1,lightning,0.000121191
1,stevens,0.000121191
1,u21,0.000121191
1,ottawa,0.000121191
1,nets,0.000121191
1,greg,0.000120344
1,stade,0.000120344
1,bucks,0.000120344
1,rbis,0.000120344
1,defeated,0.000120344
1,rockets,0.000120344
1,calder,0.000120344
1,sacks,0.000119497
1,knicks,0.000119497
1,aaron,0.000119497
1,rockford,0.00011865
1,198990,0.00011865
1,ajax,0.00011865
1,199192,0.00011865
1,collecting,0.00011865
1,waivers,0.000117803
1,titans,0.000117803
1,chances,0.000117803
1,canadiens,0.000117803
1,defenceman,0.000117803
1,usl,0.000117803
1,bradley,0.000117803
1,spurs,0.000116957
1,impressed,0.000116957
1,ground,0.000116957
1,entered,0.000116957
1,playercoach,0.000116957
1,101,0.00011611
1,tech,0.00011611
1,veteran,0.00011611
1,allbig,0.00011611
1,excellent,0.00011611
1,diamondbacks,0.00011611
1,officiating,0.000115263
1,wolverines,0.000115263
1,opted,0.000115263
1,87,0.000115263
1,mavericks,0.000115263
1,legend,0.000115263
1,chargers,0.000115263
1,glove,0.000114416
1,juniors,0.000114416
1,districts,0.000114416
1,cavaliers,0.000113569
1,faced,0.000113569
1,amassed,0.000112722
1,198889,0.000111875
1,shortly,0.000111875
1,buccaneers,0.000111875
1,fresno,0.000111875
1,transferring,0.000111875
1,lineman,0.000111875
1,commentator,0.000111875
1,ankle,0.000111028
1,hc,0.000111028
1,officiated,0.000111028
1,majority,0.000110181
1,90,0.000110181
1,invitation,0.000110181
1,lone,0.000110181
1,blazers,0.000110181
1,allstate,0.000110181
1,allamerica,0.000110181
1,nbl,0.000110181
1,previous,0.000109334
1,willie,0.000109334
1,pistons,0.000109334
1,97,0.000109334
1,punt,0.000108488
1,lowest,0.000108488
1,tier,0.000108488
1,catch,0.000108488
1,ligue,0.000108488
1,victories,0.000108488
1,jerry,0.000108488
1,quebec,0.000107641
1,converted,0.000107641
1,kicks,0.000107641
1,penguins,0.000107641
1,usisl,0.000107641
1,190,0.000107641
1,referees,0.000107641
1,worst,0.000106794
1,sacrifice,0.000106794
1,penalties,0.000106794
1,grew,0.000106794
1,sun,0.000105947
1,disabled,0.000105947
1,tough,0.000105947
1,impact,0.000105947
1,holds,0.000105947
1,suspension,0.000105947
1,catching,0.0001051
1,callup,0.0001051
1,interim,0.0001051
1,sabres,0.0001051
1,river,0.0001051
1,89,0.000104253
1,cm,0.000104253
1,198687,0.000104253
1,opportunity,0.000103406
1,wild,0.000103406
1,rotation,0.000103406
1,96,0.000103406
1,tennessee,0.000102559
1,crowd,0.000102559
1,place,0.000102559
1,106,0.000101712
1,fort,0.000101712
1,onbase,0.000101712
1,8th,0.000101712
1,170,0.000101712
1,11th,0.000101712
1,198788,0.000101712
1,ultimately,0.000101712
1,u20,0.000101712
1,homers,0.000101712
1,112,0.000101712
1,extended,0.000100866
1,winners,0.000100866
1,crusaders,0.000100866
1,bullets,0.000100866
1,cba,0.000100866
1,interstate,0.000100866
1,totals,0.000100866
1,10th,0.000100019
1,115,0.000100019
1,jackson,0.000100019
1,closer,0.000100019
1,under18,0.000100019
1,brownlow,0.000100019
1,nation,0.000100019
1,twelve,0.000100019
1,honorable,9.91717e-005
1,1947,9.91717e-005
1,200,9.91717e-005
1,suffering,9.91717e-005
1,reliever,9.91717e-005
1,extra,9.91717e-005
1,foot,9.83248e-005
1,4th,9.83248e-005
1,terry,9.83248e-005
1,102,9.74779e-005
1,sides,9.74779e-005
1,newly,9.74779e-005
1,interceptions,9.74779e-005
1,ivy,9.6631e-005
1,error,9.6631e-005
1,under19,9.6631e-005
1,echl,9.6631e-005
1,199091,9.6631e-005
1,7th,9.6631e-005
1,previously,9.57841e-005
1,famer,9.57841e-005
1,vegas,9.57841e-005
1,managers,9.57841e-005
1,feat,9.49372e-005
1,miller,9.49372e-005
1,fiveyear,9.49372e-005
1,replace,9.49372e-005
1,singleseason,9.40903e-005
1,atltico,9.40903e-005
1,told,9.40903e-005
1,batter,9.40903e-005
1,116,9.40903e-005
1,cal,9.40903e-005
1,opponents,9.40903e-005
1,glenn,9.40903e-005
1,taylor,9.32434e-005
1,rushed,9.32434e-005
1,wearing,9.32434e-005
1,preliminary,9.32434e-005
1,fitness,9.32434e-005
1,nbas,9.32434e-005
1,boys,9.32434e-005
1,grizzlies,9.32434e-005
1,198384,9.32434e-005
1,scoreless,9.32434e-005
1,108,9.32434e-005
1,reynolds,9.32434e-005
1,113,9.23965e-005
1,picks,9.23965e-005
1,charlotte,9.23965e-005
1,bengals,9.23965e-005
1,undefeated,9.23965e-005
1,teamin,9.23965e-005
1,hand,9.23965e-005
1,fixture,9.23965e-005
1,records,9.23965e-005
1,springfield,9.23965e-005
1,winter,9.23965e-005
1,hurricanes,9.15496e-005
1,surpassed,9.15496e-005
1,halfback,9.15496e-005
1,comets,9.15496e-005
1,dinamo,9.15496e-005
1,elevated,9.15496e-005
1,disappointing,9.15496e-005
1,attend,9.07027e-005
1,acc,9.07027e-005
1,bowler,9.07027e-005
1,doug,9.07027e-005
1,leaguer,8.98558e-005
1,20052006,8.98558e-005
1,ahead,8.98558e-005
1,tally,8.98558e-005
1,pitches,8.98558e-005
1,110,8.90089e-005
1,188,8.90089e-005
1,lower,8.90089e-005
1,ruckman,8.90089e-005
1,marks,8.90089e-005
1,tim,8.90089e-005
1,bend,8.90089e-005
1,hard,8.90089e-005
1,collegiately,8.8162e-005
1,sk,8.8162e-005
1,aleague,8.8162e-005
1,feyenoord,8.8162e-005
1,row,8.8162e-005
1,legendary,8.8162e-005
1,staff,8.73151e-005
1,dealt,8.73151e-005
1,decisions,8.73151e-005
1,spells,8.73151e-005
1,ravens,8.73151e-005
1,naia,8.73151e-005
1,louisville,8.73151e-005
1,prep,8.73151e-005
1,198081,8.73151e-005
1,stole,8.64683e-005
1,catches,8.64683e-005
1,perry,8.64683e-005
1,represented,8.64683e-005
1,cougars,8.64683e-005
1,u19,8.64683e-005
1,switched,8.64683e-005
1,squads,8.64683e-005
1,eddie,8.64683e-005
1,pacers,8.64683e-005
1,kickoff,8.64683e-005
1,fastball,8.64683e-005
1,gamesin,8.64683e-005
1,allconference,8.64683e-005
1,198485,8.64683e-005
1,charleston,8.56214e-005
1,poll,8.56214e-005
1,allaustralian,8.56214e-005
1,ohl,8.56214e-005
1,las,8.56214e-005
1,pete,8.56214e-005
1,competitive,8.56214e-005
1,shutouts,8.56214e-005
1,9th,8.56214e-005
1,ac,8.47745e-005
1,elbow,8.47745e-005
1,switch,8.47745e-005
1,quick,8.47745e-005
1,sv,8.47745e-005
1,111,8.47745e-005
1,ligament,8.47745e-005
1,seahawks,8.47745e-005
1,hurler,8.47745e-005
1,125,8.47745e-005
1,yankee,8.47745e-005
1,tie,8.39276e-005
1,107,8.39276e-005
1,1950,8.39276e-005
1,splitting,8.39276e-005
1,198283,8.39276e-005
1,richardson,8.39276e-005
1,nohitter,8.39276e-005
1,shutout,8.39276e-005
1,runnersup,8.30807e-005
1,helm,8.30807e-005
1,bonus,8.30807e-005
1,offer,8.30807e-005
1,low,8.22338e-005
1,opportunities,8.22338e-005
1,roy,8.22338e-005
1,rush,8.22338e-005
1,talented,8.22338e-005
1,forwards,8.22338e-005
1,hat,8.22338e-005
1,leaguein,8.22338e-005
1,mcmahon,8.22338e-005
1,umpires,8.13869e-005
1,officials,8.13869e-005
1,lose,8.13869e-005
1,121,8.13869e-005
1,sacked,8.13869e-005
1,02,8.13869e-005
1,99,8.13869e-005
1,yearin,8.13869e-005
1,midwest,8.13869e-005
1,tournaments,8.13869e-005
1,130,8.054e-005
1,aggregate,8.054e-005
1,underwent,8.054e-005
1,blackhawks,8.054e-005
1,hattrick,8.054e-005
1,advanced,8.054e-005
1,rebels,8.054e-005
1,overtime,8.054e-005
1,basket,8.054e-005
1,drive,8.054e-005
1,upset,8.054e-005
1,20082009,8.054e-005
1,goalkeeping,8.054e-005
1,wilson,8.054e-005
1,fly,8.054e-005
1,wizards,7.96931e-005
1,sidelined,7.96931e-005
1,220,7.96931e-005
1,secured,7.96931e-005
1,160,7.96931e-005
1,brent,7.96931e-005
1,dismissed,7.96931e-005
1,passed,7.96931e-005
1,198586,7.96931e-005
1,recruiting,7.88462e-005
1,cy,7.88462e-005
1,tying,7.88462e-005
1,beating,7.88462e-005
1,setting,7.88462e-005
1,binghamton,7.88462e-005
1,captains,7.88462e-005
1,jackets,7.88462e-005
1,cats,7.88462e-005
1,td,7.88462e-005
1,umpired,7.88462e-005
1,tony,7.79993e-005
1,strikers,7.79993e-005
1,required,7.79993e-005
1,inter,7.79993e-005
1,124,7.79993e-005
1,shirt,7.79993e-005
1,rod,7.79993e-005
1,guy,7.71524e-005
1,errors,7.71524e-005
1,ppg,7.71524e-005
1,argonauts,7.71524e-005
1,skill,7.71524e-005
1,178,7.71524e-005
1,nfls,7.71524e-005
1,seasonon,7.71524e-005
1,bakersfield,7.71524e-005
1,quarterbacks,7.71524e-005
1,20002001,7.63055e-005
1,justin,7.63055e-005
1,butler,7.63055e-005
1,197980,7.63055e-005
1,travis,7.63055e-005
1,olympique,7.63055e-005
1,1000,7.63055e-005
1,remain,7.63055e-005
1,195,7.63055e-005
1,galaxy,7.63055e-005
1,threetime,7.63055e-005
1,managing,7.63055e-005
1,1948,7.63055e-005
1,topped,7.54586e-005
1,magpies,7.54586e-005
1,tucson,7.54586e-005
1,primera,7.54586e-005
1,vfa,7.54586e-005
1,brad,7.54586e-005
1,peoria,7.54586e-005
1,crows,7.54586e-005
1,76ers,7.54586e-005
1,juventus,7.46117e-005
1,104,7.46117e-005
1,109,7.46117e-005
1,197374,7.46117e-005
1,singlea,7.46117e-005
1,franchises,7.46117e-005
1,chattanooga,7.46117e-005
1,gators,7.46117e-005
1,highly,7.46117e-005
1,expected,7.46117e-005
1,zone,7.46117e-005
1,u18,7.46117e-005
1,123,7.46117e-005
1,250,7.46117e-005
1,scouts,7.37648e-005
1,extension,7.37648e-005
1,wnba,7.37648e-005
1,skipper,7.37648e-005
1,salary,7.37648e-005
1,semifinals,7.37648e-005
1,pennant,7.37648e-005
1,hartford,7.37648e-005
1,118,7.29179e-005
1,kangaroos,7.29179e-005
1,powerful,7.29179e-005
1,eligible,7.29179e-005
1,ap,7.29179e-005
1,earthquakes,7.29179e-005
1,bowls,7.29179e-005
1,supersonics,7.29179e-005
1,whalers,7.29179e-005
1,yard,7.29179e-005
1,illinois,7.29179e-005
1,seasonafter,7.29179e-005
1,bk,7.29179e-005
1,119,7.29179e-005
1,berth,7.29179e-005
1,cotton,7.29179e-005
1,lou,7.29179e-005
1,declined,7.2071e-005
1,capable,7.2071e-005
1,torres,7.2071e-005
1,0,7.2071e-005
1,eskimos,7.2071e-005
1,1945,7.2071e-005
1,goalkicking,7.2071e-005
1,logan,7.2071e-005
1,barry,7.2071e-005
1,colonels,7.2071e-005
1,eligibility,7.12241e-005
1,117,7.12241e-005
1,color,7.12241e-005
2,film,0.0161482
2,music,0.0114821
2,album,0.00996964
2,released,0.00890298
2,band,0.00790751
2,television,0.00688571
2,series,0.00616154
2,show,0.00570582
2,award,0.00500159
2,appeared,0.00492611
2,producer,0.00464983
2,films,0.00452309
2,song,0.00448677
2,records,0.00445188
2,including,0.00439349
2,theatre,0.00428597
2,produced,0.00422473
2,songs,0.00371917
2,tv,0.00371632
2,rock,0.00359669
2,production,0.0035732
2,role,0.0034906
2,singer,0.00348276
2,live,0.00345357
2,festival,0.00344502
2,directed,0.00342509
2,awards,0.00339874
2,actor,0.00328196
2,albums,0.00321645
2,recorded,0.00314881
2,featured,0.00305197
2,jazz,0.00291525
2,musical,0.00288606
2,single,0.00281983
2,performed,0.00281841
2,american,0.00278922
2,solo,0.0027116
2,stage,0.00268241
2,recording,0.00250012
2,guitar,0.00249442
2,artists,0.00241823
2,played,0.00240826
2,comedy,0.00239046
2,release,0.00238975
2,love,0.00236696
2,actress,0.00236269
2,shows,0.00234062
2,feature,0.00233991
2,radio,0.00231926
2,video,0.00228294
2,drama,0.00228009
2,musician,0.00223238
2,play,0.00222028
2,artist,0.00221529
2,record,0.00221031
2,called,0.00220319
2,lead,0.0021327
2,original,0.00213056
2,movie,0.00211774
2,studio,0.00211062
2,label,0.00210208
2,debut,0.00210065
2,began,0.00208997
2,group,0.00206576
2,include,0.0020444
2,number,0.00196821
2,playing,0.00196038
2,hit,0.00193047
2,john,0.00185214
2,roles,0.00184502
2,early,0.00184217
2,nominated,0.00180586
2,bands,0.00179162
2,big,0.00174462
2,acting,0.00170546
2,career,0.00168623
2,starring,0.00166701
2,los,0.0016606
2,voice,0.00165419
2,star,0.00161645
2,worked,0.00161574
2,starred,0.00160648
2,night,0.00160506
2,productions,0.00158156
2,performing,0.00157586
2,guitarist,0.00156305
2,sound,0.00156091
2,director,0.00153456
2,company,0.00152246
2,pop,0.00152103
2,bass,0.00151391
2,late,0.00150964
2,popular,0.00150394
2,performance,0.00148472
2,top,0.0014776
2,2013,0.00146977
2,angeles,0.00146621
2,wrote,0.00143701
2,work,0.00143701
2,episode,0.00143274
2,dance,0.00137933
2,2012,0.00134088
2,featuring,0.00132735
2,toured,0.00132593
2,michael,0.00131311
2,david,0.00131169
2,character,0.0013003
2,plays,0.00129958
2,success,0.00129602
2,songwriter,0.00128178
2,formed,0.00126469
2,2009,0.00124475
2,man,0.00123407
2,2010,0.00121058
2,entertainment,0.00120203
2,guest,0.00119989
2,tour,0.00118423
2,2,0.00118352
2,recently,0.00118352
2,born,0.00117355
2,2011,0.0011586
2,version,0.00115788
2,documentary,0.00114151
2,uk,0.00114079
2,singles,0.00113439
2,paul,0.0011294
2,independent,0.00112726
2,theater,0.0011237
2,drummer,0.0011237
2,black,0.00112157
2,dj,0.00112086
2,scene,0.00111302
2,cast,0.00110875
2,musicians,0.0010938
2,country,0.00106959
2,based,0.00106745
2,time,0.0010646
2,started,0.00105535
2,cd,0.00105463
2,hollywood,0.00105179
2,credits,0.00104538
2,working,0.0010347
2,steve,0.00102615
2,written,0.00100693
2,james,0.000989125
2,short,0.000986276
2,broadway,0.000978444
2,included,0.000977732
2,2014,0.000972747
2,producing,0.000967051
2,grammy,0.000962778
2,stars,0.000958506
2,young,0.000955658
2,chart,0.000952097
2,1,0.000952097
2,alongside,0.000949249
2,touring,0.000947825
2,style,0.000944977
2,singing,0.000938568
2,hot,0.000933584
2,blues,0.000928599
2,entitled,0.000925039
2,folk,0.000905101
2,mark,0.000901541
2,life,0.000897269
2,chris,0.00089442
2,movies,0.000892996
2,episodes,0.00089086
2,billboard,0.000880179
2,joe,0.00086665
2,members,0.000863802
2,studios,0.000857393
2,mike,0.000856681
2,bob,0.000856681
2,vocalist,0.000853833
2,tony,0.000852409
2,titled,0.000848848
2,project,0.000846
2,tom,0.000837455
2,made,0.000836031
2,girl,0.000833895
2,videos,0.000831047
2,golden,0.00082535
2,king,0.00082179
2,addition,0.000820366
2,singersongwriter,0.000817518
2,age,0.000815382
2,acclaimed,0.000809685
2,1980s,0.000808261
2,tracks,0.000808261
2,brothers,0.00079758
2,1990s,0.000794732
2,talent,0.000791171
2,received,0.000790459
2,dave,0.00077337
2,blue,0.000772658
2,part,0.000771234
2,vocals,0.000764825
2,actors,0.00074916
2,friend,0.000744175
2,projects,0.000743463
2,2008,0.000737055
2,soul,0.000736343
2,recordings,0.000729934
2,bill,0.000729222
2,house,0.000719965
2,drums,0.000717829
2,2006,0.000713557
2,jones,0.0007043
2,sold,0.000703588
2,composer,0.00070074
2,successful,0.00070074
2,lee,0.000700028
2,channel,0.000698603
2,1970s,0.000692195
2,features,0.000687923
2,metal,0.00068009
2,screen,0.00068009
2,worldwide,0.00068009
2,commercial,0.000677954
2,performances,0.00067653
2,numerous,0.000672969
2,cover,0.000672257
2,cowrote,0.000666561
2,animated,0.000664425
2,appearing,0.000663
2,perform,0.000661576
2,directing,0.000655168
2,2007,0.000641639
2,ep,0.000639502
2,christmas,0.000635942
2,cinema,0.000632382
2,female,0.000632382
2,hip,0.000632382
2,street,0.00063167
2,variety,0.000630958
2,supporting,0.000628109
2,hits,0.000626685
2,peter,0.000624549
2,charts,0.000620277
2,special,0.000616004
2,emmy,0.000613868
2,day,0.000609596
2,fame,0.000608884
2,heard,0.000608884
2,commercials,0.000606035
2,disney,0.000605323
2,comedian,0.000604611
2,festivals,0.000601763
2,signed,0.000598203
2,track,0.000598203
2,boy,0.000596067
2,credited,0.000594643
2,red,0.000588234
2,dream,0.00058681
2,billy,0.00058681
2,friends,0.000583962
2,100,0.000580401
2,adaptation,0.000574705
2,soundtrack,0.000573281
2,composed,0.000569008
2,vocal,0.000569008
2,3,0.000568296
2,johnny,0.000564736
2,mtv,0.0005626
2,nominations,0.0005626
2,act,0.000560464
2,back,0.000559751
2,lyrics,0.000559751
2,performer,0.000559751
2,roll,0.000557615
2,york,0.000555479
2,dvd,0.000552631
2,nomination,0.000552631
2,robert,0.000551919
2,million,0.000549783
2,hop,0.000547646
2,jeff,0.000546934
2,duo,0.00054551
2,classic,0.000544798
2,producers,0.00054195
2,bassist,0.000537678
2,motion,0.000537678
2,scott,0.000537678
2,collaborated,0.000536966
2,soap,0.000536966
2,frank,0.000536253
2,williams,0.000536253
2,collaboration,0.000535541
2,tim,0.000525573
2,audio,0.000523436
2,animation,0.000519164
2,includes,0.000518452
2,ray,0.000516316
2,originally,0.000515604
2,jimmy,0.000515604
2,warner,0.000512755
2,death,0.000512043
2,good,0.000510619
2,rose,0.000508483
2,jack,0.000507771
2,dead,0.000507771
2,magic,0.000505635
2,concert,0.000504211
2,appearances,0.00050065
2,continues,0.00049709
2,notable,0.000496378
2,acts,0.000495666
2,theme,0.000495666
2,boys,0.000494954
2,brian,0.000494242
2,electronic,0.000492106
2,met,0.000492106
2,critically,0.000489257
2,jackson,0.000487833
2,releases,0.000486409
2,appearance,0.000482137
2,punk,0.000477152
2,created,0.00047288
2,white,0.00047288
2,sang,0.00047288
2,10,0.00047288
2,1960s,0.000472168
2,2005,0.000471456
2,eric,0.000467184
2,4,0.000466471
2,material,0.000466471
2,academy,0.000465759
2,andy,0.000464335
2,recent,0.000463623
2,stone,0.000463623
2,audience,0.000462199
2,session,0.000460063
2,brother,0.000457215
2,im,0.000457215
2,picture,0.000455791
2,sister,0.000455791
2,critics,0.000455078
2,girls,0.000451518
2,dont,0.000450806
2,jim,0.000449382
2,heart,0.000447958
2,famous,0.000446534
2,copies,0.000446534
2,screenwriter,0.000442973
2,critical,0.000442261
2,globe,0.000442261
2,tribute,0.000441549
2,pictures,0.000441549
2,long,0.000440837
2,sony,0.000439413
2,richard,0.000437277
2,greatest,0.00043158
2,acted,0.000430868
2,child,0.000430868
2,premiered,0.000428732
2,compilation,0.00042802
2,awardwinning,0.000427308
2,baby,0.000425172
2,legendary,0.000425172
2,brown,0.000423036
2,dark,0.000423036
2,latest,0.000420187
2,model,0.000419475
2,trio,0.000416627
2,family,0.000415915
2,acclaim,0.000415203
2,horror,0.000412355
2,legend,0.000409507
2,mother,0.000408794
2,contributed,0.000406658
2,releasing,0.000405234
2,5,0.000401674
2,shakespeare,0.000401674
2,rb,0.000401674
2,charlie,0.00040025
2,cult,0.00040025
2,platinum,0.00040025
2,doctor,0.000398826
2,biggest,0.000398114
2,smith,0.000398114
2,groups,0.000398114
2,engineer,0.000398114
2,tours,0.000397401
2,debuted,0.000396689
2,screenplay,0.000395977
2,story,0.000395977
2,hard,0.000395977
2,electric,0.000395265
2,don,0.000394553
2,jason,0.000394553
2,continued,0.000391705
2,portrayed,0.000390993
2,bad,0.000389569
2,date,0.000388857
2,george,0.000387433
2,characters,0.000386009
2,acoustic,0.00038316
2,7,0.000382448
2,backing,0.000381736
2,phil,0.000381736
2,fall,0.000381736
2,jon,0.000380312
2,produce,0.000378888
2,drum,0.000377464
2,nashville,0.000377464
2,sounds,0.000376752
2,martin,0.00037604
2,aired,0.000375328
2,sam,0.000370343
2,theatrical,0.000370343
2,box,0.000370343
2,writing,0.000369631
2,jerry,0.000367495
2,reached,0.000367495
2,dancing,0.000367495
2,allen,0.000365359
2,lewis,0.000365359
2,opened,0.000365359
2,matt,0.000363223
2,coproduced,0.000363223
2,adam,0.00036251
2,cbs,0.000361086
2,thriller,0.000360374
2,fans,0.000360374
2,revival,0.000360374
2,jay,0.000359662
2,ron,0.000358238
2,selling,0.000356814
2,opposite,0.000356814
2,gary,0.000356814
2,kids,0.000356814
2,sessions,0.000356102
2,davis,0.00035539
2,set,0.00035539
2,outstanding,0.000354678
2,mr,0.000353254
2,shot,0.000353254
2,ten,0.000353254
2,moon,0.000352542
2,appears,0.000352542
2,left,0.000350405
2,asked,0.000348269
2,write,0.000347557
2,winning,0.000347557
2,indie,0.000347557
2,filmmaker,0.000346845
2,rap,0.000346133
2,miller,0.000345421
2,fire,0.000344709
2,rapper,0.000343997
2,nights,0.000341861
2,aka,0.000341149
2,ben,0.000341149
2,nick,0.000340437
2,opening,0.000340437
2,abc,0.000337588
2,eddie,0.000336876
2,influences,0.000335452
2,underground,0.00033474
2,industry,0.000334028
2,performs,0.000333316
2,rhythm,0.000333316
2,filmed,0.000333316
2,celebrity,0.000332604
2,wild,0.000331892
2,taylor,0.000331892
2,guild,0.00033118
2,genres,0.000330468
2,dan,0.000329756
2,moore,0.000329756
2,popularity,0.000327619
2,universal,0.000327619
2,dramatic,0.000326195
2,gained,0.000325483
2,labels,0.000324771
2,bafta,0.000324771
2,weeks,0.000324771
2,styles,0.000323347
2,genre,0.000323347
2,van,0.000322635
2,austin,0.000321923
2,keith,0.000321211
2,sitcom,0.000320499
2,mix,0.000319787
2,raised,0.000319787
2,youtube,0.000319075
2,score,0.000318363
2,childrens,0.000318363
2,recurring,0.000316939
2,lp,0.00031409
2,kevin,0.00031409
2,idol,0.000313378
2,sing,0.000311242
2,bobby,0.000311242
2,grew,0.00031053
2,garnered,0.00031053
2,hiphop,0.000309818
2,singers,0.000309106
2,steven,0.000309106
2,upcoming,0.000307682
2,heavy,0.000306258
2,pursue,0.000306258
2,sweet,0.000305546
2,hill,0.000305546
2,full,0.000303409
2,simon,0.000302697
2,hall,0.000302697
2,light,0.000301273
2,venues,0.000301273
2,beach,0.000300561
2,blood,0.000299849
2,songwriting,0.000297001
2,rolling,0.000297001
2,angel,0.000296289
2,anthony,0.000295577
2,hosted,0.000295577
2,pete,0.000294865
2,ross,0.000294865
2,break,0.000293441
2,gospel,0.000292728
2,notably,0.000292016
2,dancer,0.000292016
2,alex,0.000291304
2,sean,0.000291304
2,fringe,0.000290592
2,standup,0.00028988
2,beautiful,0.000289168
2,neil,0.000289168
2,roger,0.000287744
2,harry,0.000287744
2,fan,0.000287032
2,tommy,0.000287032
2,dog,0.000285608
2,week,0.000283472
2,lady,0.00028276
2,12,0.00028276
2,rob,0.000282048
2,2000s,0.000281335
2,inspired,0.000280623
2,christian,0.000280623
2,bruce,0.000280623
2,romantic,0.000279911
2,double,0.000278487
2,selftitled,0.000277775
2,kenny,0.000277775
2,instrumental,0.000277775
2,premiere,0.000277775
2,reality,0.000277063
2,marc,0.000276351
2,tonight,0.000274927
2,randy,0.000274927
2,collaborations,0.000272791
2,deep,0.000272079
2,keyboards,0.000270655
2,rick,0.00026923
2,nbc,0.000268518
2,europe,0.000267806
2,making,0.000267806
2,hbo,0.00026567
2,broadcast,0.000264958
2,larry,0.000264958
2,living,0.000264246
2,wilson,0.000262822
2,guy,0.00026211
2,cowritten,0.00026211
2,wave,0.00026211
2,performers,0.000261398
2,las,0.000261398
2,deal,0.000261398
2,audiences,0.000260686
2,machine,0.000260686
2,certified,0.000259262
2,danny,0.000259262
2,oscar,0.00025855
2,happy,0.000257837
2,favorite,0.000257125
2,peaked,0.000257125
2,kiss,0.000256413
2,remix,0.000255701
2,miniseries,0.000255701
2,80s,0.000254989
2,saturday,0.000254989
2,90s,0.000254989
2,disc,0.000254989
2,roots,0.000253565
2,instruments,0.000252853
2,funk,0.000252141
2,duet,0.000252141
2,vegas,0.000251429
2,days,0.000250717
2,home,0.000250717
2,40,0.000250005
2,pilot,0.000249293
2,queen,0.000249293
2,wayne,0.000248581
2,adams,0.000248581
2,mainstream,0.000247157
2,cds,0.00024502
2,longtime,0.00024502
2,multiple,0.000244308
2,sundance,0.000244308
2,eyes,0.000243596
2,provided,0.000243596
2,true,0.000243596
2,bestselling,0.000243596
2,alternative,0.000243596
2,beatles,0.000242884
2,guitars,0.000242172
2,rich,0.000242172
2,founding,0.00024146
2,landed,0.00024146
2,jam,0.00024146
2,kid,0.000240748
2,kate,0.000240748
2,hes,0.000240036
2,april,0.000239324
2,arranger,0.000239324
2,youre,0.000239324
2,concerts,0.000237188
2,elvis,0.000236476
2,official,0.000236476
2,fulllength,0.000236476
2,extensively,0.000235051
2,sings,0.000234339
2,robin,0.000234339
2,greg,0.000233627
2,sarah,0.000233627
2,main,0.000232915
2,men,0.000232915
2,room,0.000232915
2,host,0.000232915
2,screened,0.000232915
2,turner,0.000232915
2,adventures,0.000232203
2,scores,0.000231491
2,musicals,0.000231491
2,script,0.000230779
2,wide,0.000230779
2,west,0.000230779
2,prominence,0.000230779
2,morris,0.000230067
2,line,0.000229355
2,secret,0.000229355
2,portrayal,0.000229355
2,jennifer,0.000229355
2,teen,0.000227219
2,clark,0.000226507
2,dick,0.000225795
2,earth,0.000225795
2,bros,0.000224371
2,crime,0.000224371
2,8,0.000223658
2,craig,0.000222946
2,linda,0.000222946
2,split,0.000222234
2,trek,0.000222234
2,mixed,0.000221522
2,road,0.00022081
2,playwright,0.00022081
2,offbroadway,0.000220098
2,california,0.000219386
2,lineup,0.000219386
2,followup,0.000217962
2,carl,0.000217962
2,additional,0.00021725
2,unique,0.00021725
2,thing,0.00021725
2,circle,0.00021725
